timestamp,worker_id,workload_factor,latency_ms,status_code,endpoint,date,hour
1759194706.760283,2,0.221,19.264,200,files,2025-09-30,3
1759194708.718731,1,0.233,16.786,200,files,2025-09-30,3
1759194709.1019251,4,0.231,76.390,200,cpu,2025-09-30,3
1759194710.225709,5,0.240,17.531,200,files,2025-09-30,3
1759194711.4115179,3,0.223,17.934,200,files,2025-09-30,3
1759194713.190942,0,0.220,15.315,200,files,2025-09-30,3
1759194716.312578,4,0.211,21.396,200,files,2025-09-30,3
1759194717.2497358,1,0.240,20.527,200,files,2025-09-30,3
1759194717.809145,2,0.202,16.445,200,files,2025-09-30,3
1759194719.2760189,5,0.204,18.781,200,files,2025-09-30,3
1759194720.402035,0,0.233,14.846,200,files,2025-09-30,3
1759194721.813458,3,0.209,13.999,200,files,2025-09-30,3
1759194724.840477,2,0.226,19.876,200,files,2025-09-30,3
1759194726.654942,4,0.206,20.175,200,files,2025-09-30,3
1759194727.559781,1,0.212,18.560,200,files,2025-09-30,3
1759194729.233833,5,0.229,20.017,200,files,2025-09-30,3
1759194729.9052448,0,0.232,11.169,200,files,2025-09-30,3
1759194733.925494,2,0.225,20.676,200,files,2025-09-30,3
1759194734.3867211,3,0.201,18.511,200,files,2025-09-30,3
1759194736.6941912,4,0.242,20.777,200,files,2025-09-30,3
1759194736.854773,1,0.232,19.274,200,files,2025-09-30,3
1759194739.300001,0,0.215,14.833,200,files,2025-09-30,3
1759194741.164557,5,0.212,19.829,200,files,2025-09-30,3
1759194741.631843,2,0.228,19.298,200,files,2025-09-30,3
1759194744.0843441,3,0.230,13.745,200,files,2025-09-30,3
1759194746.32613,1,0.207,19.544,200,files,2025-09-30,3
1759194747.2218251,0,0.206,18.000,200,files,2025-09-30,3
1759194748.065194,5,0.234,19.354,200,files,2025-09-30,3
1759194748.332941,4,0.211,19.095,200,files,2025-09-30,3
1759194751.4206269,3,0.225,14.030,200,files,2025-09-30,3
1759194752.545727,2,0.233,17.874,200,files,2025-09-30,3
1759194755.4485362,1,0.241,20.787,200,files,2025-09-30,3
1759194757.4945679,5,0.210,18.595,200,files,2025-09-30,3
