timestamp,worker_id,phase,latency_ms,status_code,endpoint
1759198250.420966,3,idle,13.75,200,files
1759198250.7146041,5,idle,7.44,200,files
1759198250.788852,6,idle,6.95,200,files
1759198250.845267,0,idle,12.29,200,files
1759198250.855106,7,idle,9.22,200,files
1759198250.9036539,2,idle,53.11,200,cpu
1759198250.9985359,1,idle,61.19,200,cpu
1759198251.232743,4,idle,10.92,200,files
1759198251.430532,3,idle,8.35,200,files
1759198251.722347,5,idle,6.56,200,files
1759198251.797368,6,idle,8.03,200,files
1759198251.8620968,0,idle,14.53,200,files
1759198251.8707259,7,idle,14.94,200,files
1759198251.9146361,2,idle,9.07,200,files
1759198252.0164359,1,idle,13.71,200,files
1759198252.2456992,4,idle,10.53,200,files
1759198252.4452841,3,idle,13.43,200,files
1759198252.7315588,5,idle,8.02,200,files
1759198252.8056488,6,idle,7.09,200,files
1759198252.877478,0,idle,13.38,200,files
1759198252.8847308,7,idle,13.18,200,files
1759198252.923085,2,idle,7.02,200,files
1759198253.0265322,1,idle,8.64,200,files
1759198253.2572212,4,idle,9.20,200,files
1759198253.4514759,3,idle,5.69,200,files
1759198253.7470112,5,idle,13.88,200,files
1759198253.8146172,6,idle,8.89,200,files
1759198253.89237,0,idle,13.10,200,files
1759198253.89578,7,idle,9.57,200,files
1759198253.9283788,2,idle,4.12,200,files
1759198254.0410938,1,idle,13.15,200,files
1759198254.8992698,4,burst,1588.95,200,files
1759198273.5077949,3,burst,20004.67,-1,cpu
1759198273.800805,5,burst,20003.56,-1,cpu
1759198273.869975,6,burst,20003.27,-1,cpu
1759198273.9479392,0,burst,20005.51,-1,cpu
1759198273.949592,7,burst,20003.51,-1,cpu
1759198274.002647,2,burst,20017.02,-1,cpu
1759198274.133116,1,burst,20014.46,-1,cpu
1759198274.956931,4,burst,20006.32,-1,cpu
1759198275.9852061,7,burst,1984.20,200,files
1759198293.5630279,3,burst,20004.70,-1,cpu
1759198293.857002,5,burst,20005.05,-1,cpu
1759198293.931245,6,burst,20010.60,-1,cpu
1759198294.006999,0,burst,20007.79,-1,cpu
1759198294.061803,2,burst,20008.42,-1,cpu
1759198294.198433,1,burst,20012.62,-1,cpu
1759198294.674315,3,idle,110.09,200,cpu
1759198294.868246,5,idle,9.89,200,files
1759198294.9459221,6,idle,13.15,200,files
1759198295.014963,4,burst,20007.28,-1,cpu
1759198295.021277,0,idle,13.02,200,files
1759198295.213548,1,idle,13.88,200,files
1759198295.2932212,2,idle,229.55,200,cpu
1759198295.681526,3,idle,6.19,200,files
1759198295.879194,5,idle,8.96,200,files
1759198296.030262,4,idle,13.34,200,files
1759198296.046856,7,burst,20011.18,-1,cpu
1759198296.0657861,6,idle,117.44,200,cpu
1759198296.139192,0,idle,116.37,200,cpu
1759198296.2290041,1,idle,12.20,200,files
1759198296.455848,2,idle,158.74,200,cpu
1759198296.691541,3,idle,8.75,200,files
1759198297.021186,5,idle,140.78,200,cpu
1759198297.04268,4,idle,10.25,200,files
1759198297.0595279,7,idle,10.87,200,files
1759198297.0781598,6,idle,11.75,200,files
1759198297.15304,0,idle,12.44,200,files
1759198297.2425191,1,idle,11.60,200,files
1759198297.4935281,2,idle,36.81,200,cpu
1759198297.75472,3,idle,62.82,200,cpu
1759198298.030549,5,idle,8.12,200,files
1759198298.053188,4,idle,9.00,200,files
1759198298.0689018,7,idle,8.47,200,files
1759198298.0908391,6,idle,11.09,200,files
1759198298.1649978,0,idle,10.23,200,files
1759198298.3726609,1,idle,128.45,200,cpu
1759198298.504834,2,idle,9.96,200,files
1759198298.7693288,3,idle,12.48,200,files
1759198299.041791,5,idle,9.91,200,files
1759198299.06385,4,idle,10.24,200,files
1759198299.079736,7,idle,8.34,200,files
1759198299.1114721,6,idle,18.08,200,files
1759198318.22281,0,burst,20006.36,-1,cpu
